video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
RUbfQIzfLHA,BMW i Vision Circular (2021) | Das nachhaltige Auto von morgen | Neuvorstellung,2021-09-06T07:30:02Z,UCJrXOOtvmGn4CF7aYaJwuHA,16422,304,74,0,0
7PiiefkNJIw,Smart Concept #1 (2022) Sieht SO die Zukunft der Mobilität aus?! Review | Test | Innenraum | SUV,2021-09-06T17:41:10Z,UCy9Y4en2y1eR1zwcmFkRMzg,11886,263,65,0,0
UUJ8rHU6Iko,JP Performance - Sind das wirklich 1000 PS?! | Ferrari SF90 Felgen & Federn,2021-09-06T09:30:03Z,UC1-VOKyTJrgLiBeiJqzeIUQ,1019468,29094,2095,0,0
pXOLEPv7L9o,Entdeckt unseren neuen vollelektrischen EQE,2021-09-06T17:17:49Z,UCVxun8KIhpt4ebkA5QAHljA,4533,134,16,0,0
B3_Oe0piAt0,Braucht man eine Wallbox? Wie wir unser Elektroauto zuhause laden.,2021-09-07T18:02:41Z,UCb0BvamKxxSvs1CtZThRuiA,10638,236,71,0,0
Zim0PP5xZA8,Neuheit: Microlino 2.0 | Schweizer Flitzer jetzt als SerienModell **IAA 2021** E-Auto,2021-09-07T07:41:53Z,UCiTaCUT4f6gaQhQ70ZpQyxg,11746,193,27,0,0
coB90SajsUs,"Erster AMG-Stromer, EQE, elektrische G-Klasse: Mercedes-Highlights auf der IAA | auto motor sport",2021-09-07T14:00:25Z,UCLINPbYQ9sy6qc-TqtBeVnw,28827,698,189,0,0
jdrNapJPW64,"Der ""Ora Cat"": Großer Akku - Premium Interieur - kleiner Preis.",2021-09-07T14:25:15Z,UCiZnK4X73okItJqaCs2YDOQ,158367,6808,1250,0,0
Kz5DTzBrGp4,Skoda Enyaq Coupe iV 80 (2022) im Test! Besser als VW ID.5? Fahrbericht | Review | Reichweite |Preis,2021-09-07T11:58:29Z,UCy9Y4en2y1eR1zwcmFkRMzg,15853,217,40,0,0
24twGE0G0D0,VW ID. Life: So soll der ID. 2 aussehen? | IAA | auto motor und sport,2021-09-07T09:00:03Z,UCLINPbYQ9sy6qc-TqtBeVnw,23899,625,210,0,0
0RUL2sTZQIA,"Exklusive Neuvorstellung - Der ORA CAT - Wir checken den ""urban-progressiven E-Flitzer"" aus China",2021-09-07T07:50:08Z,UCVKe3-5kQRddaOHTdn-_Qbw,22774,442,87,0,0
qLFCS1lx96w,"Der Kia EV6 im Open Space - Die IAA 2021 ""selbst erleben"" [4K] - Autophorie",2021-09-07T15:00:21Z,UCllHFziN2zWOQ2yvbejyH0A,5298,118,21,0,0
HI2dbJAQnvg,"IAA Mobility 2021 | Gefällt uns, gefällt uns nicht | Die Tops & Flops der Messe",2021-09-07T11:00:03Z,UCJrXOOtvmGn4CF7aYaJwuHA,89080,1154,279,0,0
3aMxvP9eGtc,"2021 Wey Coffee 01 PHEV - Mittelklasse-SUV - Sitzprobe, Premiere, kein Test",2021-09-07T14:45:23Z,UCAXLYcPBW3AJ52ZAhinOyFQ,23032,660,110,0,0
8bi57cOuTOY,XEV Yoyo: Elektroauto als Alternative zur Vespa? Der Italiener im ersten Check | Review | 2021,2021-09-08T11:21:06Z,UCUKYv9dpFAbuLNWIgxuQQBA,66263,982,82,0,0
QbF7TRarP4k,Wohnwagen für Elektroauto unter 1000kg 1t mit WC / Dusche auf der Caravan Messe 2021 Düsseldorf,2021-09-08T17:29:21Z,UCch0rVLkV6JcjWCsVgj7zSQ,854,21,14,0,0
IaDP59XHKfI,⚡️⚡️⚡️ 2021 Ora Cat One - Elektrische Golf-Klasse für 30.000 Euro,2021-09-08T15:58:44Z,UCAXLYcPBW3AJ52ZAhinOyFQ,10610,385,81,0,0
7JKRlx4OFx0,Entdeckt unseren neuen vollelektrischen Concept Mercedes-Maybach EQS.,2021-09-08T17:19:23Z,UCVxun8KIhpt4ebkA5QAHljA,4584,89,11,0,0
aW6H5Wfxf2c,Elektroauto ohne Vorkenntnisse: Hat alles geklappt? E-Mobilität | E-Auto Probleme,2021-09-09T17:00:01Z,UC7yqj2im3lMTCEgAfLlu2XQ,342,18,14,0,0
SYRzwOzO4fw,Tesla Model Y Long Range - Reichweiten-Check bei 130 kmh - inkl. einer müden Ladekurve,2021-09-09T14:00:11Z,UCd5Jpd5473VPhNjdWMUP6tw,44108,1787,378,0,0
ddWmuCIAgbA,E-Legend EL1 (2021) | Elektrischer Audi Sport quattro mit 816 PS | Vorstellung mit Andreas Huber,2021-09-09T16:00:31Z,UCJrXOOtvmGn4CF7aYaJwuHA,26537,572,89,0,0
