video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
mVoRRc3Yw4Q,TESLA MODEL Y STORNIERT - Die Gründe sollten Besteller berücksichtigen!,2021-11-25T11:00:31Z,UCqQGYPEU7DiNA6bUUmehb8g,27616,1064,297,0,0
g3WfE0PpgAs,"Skoda Fabia 2021 Infortainment System Review Amundsen 9"" Touch, Bedienung, Einstellung, Funktion",2021-11-25T07:32:10Z,UCInXlbYmCkRVGbaDkW7bVGg,1800,14,2,0,0
YrFW78eYFfs,Mit Erneuerbaren Energien in die Zukunft,2021-11-25T09:00:25Z,UCg1UFTB4qlE2w1SlZbz8fag,23792,9,2,0,0
rkHcqYBUjcc,Die Ampel kommt! Was man jetzt wissen muss | #analyse,2021-11-25T14:37:31Z,UCZHpIFMfoJJ_1QxNGLJTzyA,644859,34745,4116,0,0
jsszgEgklvw,Ampel-Koalition: Wer sich wirklich durchgesetzt hat,2021-11-25T18:15:05Z,UCfb7LAYCeJJiT3gyquv7V5Q,157413,8433,995,0,0
XI9GqUwp6Rs,5 Tipps für Anfänger in der E-Mobilität - Das musst du wissen! [Deutsch 4K] | Vision E Drive #135,2021-11-26T17:00:24Z,UCDMd4FzBxxKD5yAeeLStU6A,16651,763,103,0,0
pRK3HN9Sv1I,Elektromobilität unter der Ampel-Koalition | Zahlen | Daten | Fakten,2021-11-26T16:00:23Z,UCUj6Po50JJRDT3oyHAgO7Og,334,26,1,0,0
GRpr6AeucHs,Der 4. Werkstattaufenthalt meines Audi E-Tron,2021-11-26T16:00:08Z,UCddkvrnYqGRfODPMUQqisiw,7102,333,82,0,0
IIa6E8uVmgE,E-Auto Tuning - RaceChip RX im Alltagstest! Bis zu 50km mehr?,2021-11-26T18:36:24Z,UCaTyFx9Llt5nQRAFjZyowow,11038,293,68,0,0
5MNm9LmbcQk,"nextnews: Umweltbonus, neuer Kia e-Niro, VW ID.5 bestellbar, EnBW Autocharge, induktives Laden, EQB",2021-11-26T17:00:04Z,UCgmB8S3f8-9dR8alVUZuZxQ,85813,6257,449,0,0
6tl_p-e-E4s,E-Mobilität für Einsteiger,2021-11-26T11:56:56Z,UCaxyOYxuCxSnNSgKyEukGtg,870,13,3,0,0
-dK0G8MfKGA,"eMobility update: Kia Niro 2022, mehr Reichweite für Peugeot-Stromer, Nio und Shell, CATL, Tazzari.",2021-11-26T11:00:11Z,UC_vO01sSD25a73DhoaxtZTw,12403,505,12,0,0
LwFU5CLKNTc,"Twitch Konserve B.E.N sabbelt Elektromobilität: Kia EV6, Nio und Shell, Peugeot Reichweiten-Erhöhung",2021-11-26T13:03:55Z,UCu1ZXJ1NoD_a25ir0sJTtJQ,515,59,12,0,0
