,users,follower_count
1180,_14223,168
1181,haufeimmobilien,10089
1182,Lenny_du_Nord,5592
1183,immomanager,5831
1184,DesUnderscores,1308
1185,Irrenhaus_0815,117
1186,ClEisenhart,357
1187,ina_Poe,299
1188,ZVEIorg,8093
1189,OberurselDialog,298
1190,biomotor,322
1191,Wolfgang_42,79
1192,Europe_Table_,474
1193,52herbie,118
1194,Schenckman,142
1195,G0bus,5
1196,Mike__happy,165
1197,knobilein,21
1198,ChristophHeinz_,363
1199,MichaelZimlich,39
1200,TheDesp38,15
1201,alf1alf,418
1202,KarlSlive,73
1203,DaKoda73672211,56
1204,stylo_cebulon,220
1205,Marieaaow,14220
1206,gicklbyte,1670
1207,chaoshoch2,4051
1208,zen_garten,492
1209,GoodGuy74171499,0
1210,pingu2k,202
1211,archang3l_media,584
1212,Sophienwelt,137
1213,Alfonso2Go,13
1214,FenzWolfgang,1922
1215,danielcooky,501
1216,BvMallinckrodt,647
1217,Golemiker,1938
1218,Paddy87FCB,877
1219,C_A_Mayer,700
1220,Jan_christoph24,27
1221,GrafLoetzen,219
1222,sashlanger,2
1223,fcbmike1900,152
1224,jo_bernd,121
1225,benjb1986,0
1226,WWidiwici,541
1227,BMDV_bund,54100
1228,Dr_Emergencydoc,33939
1229,MarkusRv247,3
1230,peakaustria,3583
1231,cduvenhorst,45
1232,Weisskopfvogel,6
1233,liontk,181
1234,PinkyMueller,14
1235,MichaelStal,1244
1236,DividSparer,1138
1237,h0_stefan,16
1238,doc53577,610
1239,DerOhneNAMEN3,422
1240,vwmanufaktur_de,2995
1241,supersieben,26
1242,Mau_Trav,1
1243,bourgeoislayer,1610
1244,AlexbeckB,111
1245,klaus_ksk,173
1246,communis_ghost,482
1247,Steelbuggi,60
1248,klaus_Barm,30
1249,HentschelF,251
1250,0x663030623472,442
1251,RotwildC1FS,252
1252,disco30003,68
1253,EH24885540,11
1254,WandNoah,265
1255,tigresakim,12
1256,FrauZaubermann,473
1257,robinvonrobintv,2298
1258,a_c_h_buxbaum,32
1259,ChristophBauer,3079
1260,zoeIIner,26
1261,nikenberger,2494
1262,otisthekangal,333
1263,HoobZ92,154
1264,MckStf,1392
1265,CriticalMass_S,2668
1266,0000AK00,772
1267,Dreissig,132
1268,ArisenDrake,62
1269,norbertruecker,321
1270,RendaTwijazz,10
1271,wunschik,652
1272,M1n3_90,8
1273,re_alCapone,60
1274,AnaLeGrande1,536
1275,FrankSchmidtgen,119
1276,The_Commenting,172
1277,tschitschi126,264
1278,natursauerteig,22
1279,MelaniePeschel,1814
1280,PiraToRo,1512
1281,baeris33,37
1282,C19apokalypse,195
1283,sievi1893,41
1284,Liberal4life91,2
1285,phantaleidwesen,8
1286,en2x_eV,922
1287,the_ron_21,25
1288,Markus234567,9
1289,ferrari2k,231
1290,MarionKruska,4
1291,ChriSirhC13,107
1292,Graif,160
1293,oberfrosch,37
1294,majavonwestphal,1064
1295,wilhelm_silke,187
1296,DailyMido,47
1297,MuW_Medienhaus,39
1298,omnibusmagazin,718
1299,MyTransitBerlin,8
1300,mschomm,373
1301,Hollandrad1,32
1302,erpunktbepunkt,227
1303,Wondzinski,260
1304,biking1963,321
1305,ArmeWurst0815,22
1306,cmueller80,8037
1307,Bergwerkzwerg_,37
1308,VSornig,143
1309,lockenralf,208
1310,hundenase,29
1311,TobiasBringmann,5609
1312,Hano_out,228
1313,Befu_DA,652
1314,LarsLaussat,76
1315,DJSeeeN,14
1316,Whitesa92267619,17
1317,Alexand65780063,4
1318,a4blue,7
1319,umrath,1470
1320,Fiedie,163
1321,_BennyOtt_,660
1322,optimis98160023,5
1323,Hagen,3776
1324,Literaturkeks,115
1325,Ila_a_a_ria,199
1326,YAVXIXVAY,1
1327,sven__schulz,48
1328,anwaltsgedanken,20
1329,KatKatNeugetier,1215
1330,Enrico02135927,62
1331,thorsten_jorg,99
1332,Ulan_ka,451
1333,kirtapix,64
1334,Fahrerzeitung,170
1335,SebZebS,15
1336,Meister_muekke,117
1337,orlet0815,7
1338,PradaAbi__,203
1339,Humpidumpi2,892
1340,lastautoomnibus,914
1341,ACE_autoclub,1173
1342,theschwobaseggl,347
1343,future_mvs,117
1344,andrebauerBer,65
1345,kaffeeringe,2687
1346,Danny_Kaubisch,45
1347,_runthisplace,13
1348,speis_oo,7619
1349,ynnk91,19
1350,Stromnetz_HH,285
1351,HickertBenedikt,84
1352,BerndBurkert,508
1353,herrkrueger,858
1354,Defektchef,285
1355,NitroxydeX,1396
1356,doernbach01,58
1357,MolotovPetrov,33
1358,Nicouh2,129
1359,soe_berlin,0
1360,tomueko,130
1361,Meick_M,7
1362,orangen_mrmld,0
1363,AdrianAulbach,1044
1364,PAEDi75,148
1365,Mrs_Shorty165,48
1366,jaBassdscho,29
1367,maxstegi,56
1368,MFZelinger,278
1369,WalterVonDerVo1,42
1370,KrixLp,14
1371,NoMueller,92
1372,Marco_Lenz,374
1373,joerikr,36
1374,ringrocker90,83
1375,dmncbrl,1397
1376,DingoSaar,747
1377,foadputin,11
1378,Wellenleben,556
1379,Gerry_M_Linz,14
1380,SilleVom,123
1381,OlGr17,192
1382,eurowelder,174
1383,KfzAuskunft,751
1384,Aurelia_Pur,56
1385,SamSean1983,75
1386,coffeinum1,164
1387,Surfin_Bird,6973
1388,Elitiker,2089
1389,lars_unioner,72
1390,NullPunktNix,2820
1391,Andreas90322049,16
1392,Sardis5151,156
1393,jaettelik,750
1394,tomasfreres,403
1395,handelsjournal,465
1396,Fuxxmann,16
1397,soherrlichhin,81
1398,waswiller,313
1399,DschlegelS,359
1400,Watsefuck,30
1401,CologneElectric,5
1402,karlschubo,30
1403,didiklement,82
1404,dillinger4010,3939
1405,N0minatior,499
1406,netrowdy,23
1407,DirkSchuran,60
1408,ugurs3er,6
1409,grossmanis,250
1410,RonRevog,32
1411,thisisitA123,519
1412,clarkdoublejuh,3
1413,mutmacherei,946
1414,Misanthrop1887,161
1415,Dummokratie,3334
1416,Baloo24,1252
1417,BlackoutNews_DE,2765
1418,witteler_mirko,5
1419,scherzmut,1012
1420,KeyEmCh,82
1421,mozarthecht,611
1422,cargo_cyclist,339
1423,Tungdil66,12
1424,pratzl3000,4
1425,dk_tsl,257
1426,saarbremer,78
1427,Ozz_EU,776
1428,ZetalFabian,94
1429,ThoroughlyFedUp,71
1430,gurubert,308
1431,Neadoromon,3
1432,DeniseYesNoSure,50
1433,DerfelTheMighty,1229
1434,Marmeleni,282
1435,ArnoldSchiller,1725
1436,Stormchild3,554
1437,HaushaltsE,2
1438,Hassels1,143
1439,DerOetzmann,235
1440,DTscherniak,36
1441,Thomas_Lambeck,263
1442,MarieDMeier,152
1443,Frankz3000,177
1444,RonnyGolisch,1318
1445,Me_phi_sto,1104
1446,Halvestunde,1004
1447,planetexpress69,123
1448,moorfuss,116
1449,Maxro921,7
1450,brauchtbewegung,4875
1451,garcon_RR,293
1452,Harun_aus_HH,287
1453,126agz,32
1454,Raider_MXD,315
1455,DanielaWohlsch1,85
1456,mochiavelo,74
1457,CKernkraft,658
1458,Wanton1533,175
1459,dzedler,23
1460,pl4ceh0ld3r,544
1461,mihca65,4
1462,christianseel,694
1463,Beatriz47129670,0
1464,f_v_d_ov,107
1465,Schrottie,1245
1466,Walisa2002,125
1467,pkbrln,7982
1468,Dassuperbrot,30
1469,hccd007,160
1470,H777Werner,332
1471,NiseFrau,42
1472,keenberlin,18
1473,oliverkochnet,358
1474,diluvium76,222
1475,Blue1337Blood,1900
1476,gruschka,90
1477,BilboFr4ggins,63
1478,TangoHotelDEU,1974
1479,sommersturm24,686
1480,AndreasMemmer,220
1481,bwegtBW,5259
1482,ThomasEsser11,544
1483,Energiewender69,10
1484,muc83,2
1485,techtobi83,359
1486,majaK312,7
1487,MadSpatz,140
1488,DKlassenmutti,55
1489,moonshine2021,44
1490,realJimPanse,446
1491,Heini981,137
1492,KowalskiFlausn,487
1493,JoergSobottka,381
1494,TankLike,19
1495,AIcuZan,16
1496,FfE_Muenchen,1016
1497,Der_VDIK,475
1498,Super_MeMoses,13
1499,egghat,6840
1500,indigospizza1,504
1501,JonasPoelke,407
1502,DerWhiteDragon,46
1503,ZHighlander,433
1504,trebat1900,0
1505,KVBAG,8647
1506,sabi_ri,2218
1507,Rumpelheinzche2,1423
1508,ZDH_news,3759
1509,mr_wartung,923
1510,S1986Chris,0
1511,Werdermaddin,5315
1512,liebt_das_Leben,50
1513,henchen85,51
1514,mortsiefer1,779
1515,Lindisf69834883,94
1516,BiontechUltra,70
1517,mailonator,332
1518,Lillyans4,104
1519,DirkSpaniel,5015
1520,DennisValderas,18
1521,Jasephu,746
1522,MarMas90,32
1523,Pixelaffe,1667
1524,rgomeier,1481
1525,uploadtocloud,234
1526,Tom11880,1059
1527,DraminaFux,69
1528,GPofficial111,29
1529,skull77,23
1530,alltagimrettung,8161
1531,eye_in_the_skye,135
1532,RGsani,8
1533,CorneliaDaniel,6384
1534,aceofmrtz,658
1535,DerTheooo,548
1536,Freavonwegen,19926
1537,Provinzmutti,688
1538,five_alive,538
1539,tehlich,1317
1540,ericalaeta,314
1541,Rettungssanitt1,2231
1542,Seph772,53
1543,wirtschaft4me,1995
1544,RueeggThurgau,1343
1545,manager_magazin,120710
1546,spdklimaforum,133
1547,vegoman,46
1548,AndreasS2904,1125
1549,loeffl_oliver,0
1550,s_ketamin,738
1551,Horrifior,292
1552,Krueminxler,411
1553,Thomas24300152,2
1554,Drachenblut1975,56
1555,BMW_Wazers,166
1556,PhilMuhr,710
1557,PExul23,423
1558,TimeReisender,83
1559,MH198912,371
1560,Daniele95206428,81
1561,AlHoch2,6
1562,JuraSegretario,165
1563,JRR25091784,1
1564,dollarsprutz,103
1565,NilsKropp,122
1566,SchaaTahar,471
1567,falk_herbst,3
1568,solariz,2479
1569,HSchulz50,417
1570,hiergiltdiestfu,323
1571,felixloe,62
1572,derschildkroet,128
1573,diskutiertgerne,354
1574,BonsignoreM8,67
1575,doublecask,75
1576,bummelbahner,165
1577,Robert16011,152
1578,Gewerkschafter,2331
1579,OompaLo30652799,32
1580,urbanikus,651
1581,Kundun862,26
1582,JaceCear,334
1583,josefmatthes1,93
1584,Kronos272,131
1585,Grimgorc,67
1586,FrauBausM,881
1587,netsmurf_de,689
1588,HannoKlausmeier,242
1589,facekopf,1350
1590,FrankBeutell,107
1591,Niqulei_,12
1592,Max_Gedanken,7575
1593,breida_blick,2344
1594,Pedro73915976,255
1595,FraunhoferIMM,516
1596,MaJa__81,178
1597,JohannesGallon,627
1598,NNNonline,5831
1599,Fusel1848,4
1600,MagisterBothe,540
1601,JulianForscht,457
1602,szagunn,264
1603,marko_kopel,30
1604,ochsner_ch,35
1605,VolkerBa,23
1606,MrBieni,4
1607,RealNikitaBusch,41
1608,EpicEugen,346
1609,KRedrom,675
1610,Tom84White,206
1611,sehichNICHTso,75
1612,Chris97130255,16
1613,Cloud_Plays,2691
1614,FuedliCH,1
1615,sebulino,3393
1616,trivialerweise,352
1617,amak_artus,13
1618,n0name_007,21
1619,Nexiga_GmbH,209
1620,onthisplanet,219
1621,digital_in_kl,140
1622,com_unit_inside,863
1623,Elwood091,43
1624,WuChenFu3,137
1625,DKommentater,4
1626,great_marus,486
1627,Deacon__Blues,302
1628,DresdenNews,7750
1629,ThomasHofstet15,87
1630,tinchenreferee,28
1631,SalamiTicTac,65
1632,SebZwO,121
1633,Plugn_Roll,544
1634,Britta80499723,38
1635,MartinTriker,1767
1636,Rialu_,5
1637,GuberGerh,36
1638,EMcBong76,6
1639,mohr_mdl,222
1640,JohnReese508,24
1641,tmbremen,38
1642,YLutolf,61
1643,Joerg_Nobis_AfD,3236
1644,DugarToGo,2532
1645,alica_ut,1403
1646,Endo9710,3
1647,covidonomix,406
1648,ChristophBeisl1,5346
1649,JurgenKu,21
1650,DJanecek,14603
1651,Susanne45217800,3106
1652,Sparkboy5010,1
1653,SamKaramba,74
1654,hniemeye,907
1655,lara___xx,121
1656,martineberle,829
1657,DerAndyG,423
1658,Luca54737894,58
1659,chrisinkognito,171
1660,MonaLisa_0815,5
1661,DocSchnitzel,16
1662,AlbertBozesan,296
1663,MaxFreak1968,48
1664,Konstuktivtrol,17
1665,hek_1337,11
1666,gartenzerg,239
1667,gAndy84,578
1668,iheartfrankfurt,1525
1669,realmistvogel,478
1670,OEGUT,1701
1671,michaeljweider,57
1672,fdpbt,38250
1673,FloRoKo,538
1674,Kevalonen,62
1675,Serendipity_86,61
1676,menschenzeitung,1585
1677,tomalo_de,1412
1678,JonnyJohnsen5,1504
1679,Kar0ne,1151
1680,ge_stark,2405
1681,PyramidHeadPyri,35
1682,KreativeKK,913
1683,SnafuPvt,40
1684,antenne1,1270
1685,Johannes_Vienna,1
1686,_keentech_,2799
1687,hitzhauser,1
1688,eingemaischt,413
1689,Arval_Germany,504
1690,Type0positive1,357
1691,chrs_cubs,162
1692,UliHolz,717
1693,yaso291,59
1694,BGrenzganger,15
1695,CRehlnder,128
1696,powermanpapa,943
1697,Fluchtursache,1143
1698,EricClausnitzer,66
1699,JorgRadatz,1
1700,hszillat,44
1701,TobiasDirking,1376
1702,p_haermeyer,1276
1703,Thomie_ch,2367
1704,_ct_pw,3
1705,KaiAlandor,57
1706,950jan,815
1707,isacademartori,2489
1708,ichderHobbit,175
1709,power4berlin,71
1710,renitenterRonny,493
1711,ModelX2016,390
1712,AlesPassano,56
1713,HolgerTDittmann,317
1714,KnudJahnke,1205
1715,_draken18,838
1716,MaxBunse,2717
1717,AliCologne,46874
1718,MichaelFuss6,250
1719,HStadlbauer,29
1720,BMF_Bund,89573
1721,Wehner84,1233
1722,Kingdomcometous,1770
1723,moritzdegenkolb,261
1724,wieleben1,155
1725,Andreas20778147,266
1726,LubsClaudia,75
1727,skoops,1251
1728,das_Eulik,82
1729,NBJule,521
1730,wattweissich,74
1731,AthenerSchule,86
1732,ThomasHartwig17,6
1733,AndreasKandiS,146
1734,ABBoris,17
1735,DerSebi89,198
1736,Erbster99,219
1737,ralle_malle,0
1738,pillstein,21
1739,ItsMeMatze,36
1740,Seelenschnitte,0
1741,flexkeller,146
1742,dothebart,659
1743,Mc_Jones_,293
1744,RapisRapuli,159
1745,Fx10_,758
1746,BruhnJoerg,613
1747,CoalDead,318
1748,larselbaer,13
1749,r_kuse,50
1750,Tzutzumo,652
1751,Karin25155,2650
1752,Lashersday,1614
1753,HansiiT,145
1754,Schdidi9,9
1755,Biglarsbowski,57
1756,AzKickr,9
1757,Letmathe09,735
1758,Gigaplex1,4032
1759,CCPlayer3D,210
1760,SchmiddieMaik,9709
1761,ToWe5607,139
1762,Athesis,242
1763,syhsoft,65
1764,Netzwerkfan,763
1765,TailorDekate,4
1766,KlaGa0112,0
1767,SebastianMitTh,168
1768,13509Berliner,315
1769,seamenflo,157
1770,Hirschruecken,12
1771,AnhalterPirat,284
1772,sabine_raabe,1171
1773,Marc01756630,19
1774,cubensys,39
1775,b_rene4,39
1776,Hauptgarnix,1406
1777,teslaolli,33
1778,lisasweirdtimes,125
1779,dknake,870
1780,Bucephalus12,16
1781,MichaelSteinm13,15
1782,Rane95401015,62
1783,TeslaDominik,974
1784,MttsKaminski,35
1785,TramFauli,984
1786,Hamburgkocht,1496
1787,frischfuettern,602
1788,Markus93511276,77
1789,fmacfo,25
1790,hannoverpolitik,109
1791,AnichPeter,209
1792,frenocomio,134
1793,Boum53615452,1
1794,1am1337,21
1795,Autozeitung,10506
1796,wutti,194
1797,nur_privat,11
1798,Tim_Vollert,6101
1799,Pollemann1,316
1800,durga_lal3,543
1801,BerlinGestalter,1869
1802,AndreasSchoepf,572
1803,docugraf,899
1804,RabattAuto,1943
1805,Spencer57880841,0
1806,klimapakt,396
1807,WeckWorschdWoi,10
1808,LAG21NRW,1286
1809,brittachrkeller,152
1810,Stohrm2,136
1811,Lene_WOB,342
1812,tuevsued,750
1813,DominicRessel,1400
1814,TimGrnewald2,80
1815,Hartmut_Scheler,32
1816,GerdKebschull,639
1817,hdltd100,15
1818,ErsatzAuto,4
1819,HermannPreisler,1
1820,Socketuning,36
1821,SystemChange_,1247
1822,wiwo,255381
1823,TRATON_GROUP,4934
1824,SackmannGerhard,169
1825,krone_at,80377
1826,CarstenLoo,181
1827,Rudisagmal,3448
1828,LovelyHater4u,304
1829,pageimporter,362
1830,tom83089380,77
1831,Dichter_User,819
1832,a_andreas_a,212
1833,Marglason,282
1834,securitynews_de,401
1835,itlantikde,30
1836,Moehroe,1770
1837,Heute_at,31333
1838,StromnetzBln,824
1839,rosesystemtech,31
1840,A_Chr_Schmidt,29
1841,HeimwerkerDe,6
1842,kat67840280,8709
1843,DieroteZora3,87
1844,alexaugustin94,663
1845,kartoffel02,81
1846,merlinmagican,59
1847,tgmnsch,29
1848,autogazette,1468
1849,hde_klimaschutz,479
1850,hogan1893,8
1851,JuttaPaulusRLP,5951
1852,saftsack722,56
1853,BeatriceWie,2592
1854,Kinderradfinder,824
1855,Efeu62112443,316
1856,robkde,13
1857,BurkhardStork,5137
1858,Stefan_Hajek,9401
1859,keineantwort,799
1860,eyesti_tv,49
1861,nahlinse,3530
1862,Gropius49,4
1863,CKemfert,58177
1864,MusirikeUSRUSCO,988
1865,HerbertTschink1,19
1866,poilettentapier,411
1867,Panadu4Gei,926
1868,at_industry,362
1869,TweetsOfNiklas,21
1870,florian1967,82
1871,axelino_sdl,19
1872,Huflattichtee,10
1873,fh_kiel,1619
1874,greenmobility24,33
1875,LkrSchwandorf,175
1876,cito_ai,35
1877,PowerToDrive,474
1878,de_neue,12
1879,PrNews24_com,725
1880,SWPde_bot,254
1881,PennyLa44338382,1364
1882,smoking_hobbit,669
1883,OffenbacherNews,17
1884,VDEVERLAG_ba,321
1885,DerMellitz,1171
1886,EON_de,30763
1887,sanktgallen,6716
1888,HeiglAndrea,591
1889,VDE_Group,4993
1890,LandshutAktuell,31
1891,hiopien,97
1892,fms_munich,1886
1893,trommi1965,2
1894,feldhm,11
1895,schnuckiputz66,590
1896,Studendekopp,1
1897,Demon10,340
1898,dregelies,583
1899,joanadiskurs,5353
1900,OGestalten,573
1901,saechsischeDE,31531
1902,moormarv1,13
1903,RND_de,54139
1904,smatrics_com,1036
1905,idw_online_de,8896
1906,HaWLandshut,681
1907,dennisbersch,6
1908,imker70,559
1909,technikblog_ch,4336
1910,DigitalDataSum1,228
1911,dbrgn,1453
1912,artbild,40
1913,Regenbo85589861,1013
1914,autoestrada1,65
1915,MtodaK420,4
1916,ThEGA_news,607
1917,EworldEssen,2552
1918,Labonitamascota,1306
1919,LEAG_de,1727
1920,Helion_ch,413
1921,DGAP_News,1604
1922,UweFranzen,300
1923,Micha_Gruber,628
1924,ineskoubi,113
1925,KumkeNorbert,44
1926,immereinfachso,860
1927,Wohli,5876
1928,Chlodwig14,4732
1929,FrankHe75516497,6
1930,LarsMeyer74,901
1931,Maschsee2014,45
1932,toterTrompeter,54
1933,FTausendteufel,111
1934,DonDahlmann,10683
1935,ePionier,2165
1936,major_lotus,91
1937,inselpastor,278
1938,Markus_Wojahn,4732
1939,Zwischenfall,326
1940,GoStFl,1514
1941,DerKerneuropaer,753
1942,JochenGreiving,64
1943,NichtVegetarier,387
1944,PantaRhei17,1552
1945,ZeroCovidTH,950
1946,airfoxtwo,48
1947,bahn_ecki,31
1948,TechTobi,182
1949,ConniFle,80
1950,SteveundJulian,1288
1951,GaloNils,56
1952,Qwen_O,137
1953,andieckeparkt,357
1954,rockybeethoven,786
1955,Tomsta64,56
1956,phuntastic4,153
1957,robin_k96,4
1958,Moderna_Booster,38
1959,12KeineAhnung,109
1960,StaudteTimo,308
1961,Tschabba2,118
1962,GSB_Gutachter,1131
1963,EV4all3,0
1964,dima0104,270
1965,LenzGrimmer,1214
1966,kolbenkopp,142
1967,enercity_presse,654
1968,Michael1Berlin,348
1969,DanielV02633889,253
1970,BrainForceOne1,215
1971,Schupunkt,162
1972,alex_avoigt,41455
1973,greenhouse_info,733
1974,KawiKla,79
1975,klimareport,58781
1976,Thomas_aus_XYZ,174
1977,schneider_chris,885
1978,hurvinek10,198
1979,wahrstoetter,102
1980,oppzrh,476
1981,iberia99,43
1982,k4ii_,911
1983,RyoBerlin,93
1984,isdinus,25
1985,_SeaLoo_,37
1986,bv_elektromobil,3758
1987,RaMa80098563,8
1988,SebasFC,3750
1989,Hase_Zwo,1669
1990,quincy_nicolas,72
1991,StefanRosendorf,11
1992,MBandMedia,121
1993,tre_bol,2861
1994,LeoSagne,0
1995,Hazamelistan,140
1996,ThomasMz6,22
1997,Ms_Heartstrings,1223
1998,ArnoGottschalk,1579
1999,zkitpo,8
2000,S4rD3ll3,130
2001,ronaldvonbremen,722
2002,Der_Dexer,73
2003,bcs_eV,1338
2004,VolkerStahmann,341
2005,WaworkaDewa,0
2006,Andreas_Wegener,3273
2007,chrischle,29
2008,sky_11_07,22
2009,k_lenkeit,642
2010,gineer_n,9
2011,fuecks,24935
2012,tzunami68,62
2013,EmuShmit,3
2014,xpeten,849
2015,Pillendreher,2471
2016,Niklas_1E,155
2017,derGerfried,373
2018,Minetimeth,28
2019,xelfmade,93
2020,FUTURXGmbH,234
2021,NYF62365403,24
2022,butenunbinnen,46616
2023,weishau59430902,1053
2024,bukodersahnige,59
2025,XtFlix,21
2026,dpdhl_fra,798
2027,PAEGIEdarmstadt,17
2028,TankundRast,242
2029,vbw_online,424
2030,Ripley_tweeds,465
2031,Thunder18921,246
2032,sebschille,165
2033,eGovPod,1724
2034,Joerg_Howe,5102
2035,zacamperi,317
2036,schlabonski,506
2037,Chris_Electric,54
2038,uwejanko,91
2039,gibtsdaetwas,1689
2040,SGohsrich,1053
2041,joggah,51
2042,EHV_RLP,248
2043,Engineer4F,647
2044,tooldtorocknro1,205
2045,manchmalfieber,937
2046,1954Nel,127
2047,_CStlng,186
2048,joestel_uwe,781
2049,IngoFischer20,228
2050,Laugarfjall41,733
2051,oOstill,11
2052,rolli_e,240
2053,rixx78,67
2054,superbello123,52
2055,rbock9,17
2056,Bugspriet,2174
2057,Daenny123,1
2058,SolarMobilHDH,172
2059,piratte,383
2060,Cheeky38466727,
2061,dasdigitaleauto,860
2062,it__security,4880
2063,shiromedix__,11
2064,elektromobilist,3
2065,BrunsRainer,571
2066,macsnider,1403
2067,FotiAma,3729
2068,zeitonline,2509517
2069,sesselsport,35
2070,kesselflicker0,71
2071,alwaysup_todate,135
2072,Johannes_8020,155
2073,KaiGehring1,3402
2074,waldy506,254
2075,photonopticum,60
2076,jrnsg,823
2077,MalteEngeler,6686
2078,GBordwehr,6
2079,EmobilityEast,25
2080,fwilhelm,948
2081,s57174707,172
2082,felixletkemann,300
2083,reisig10982111,28
2084,FrankoniaOliver,6159
2085,j_montag,5
2086,LINKEStormarn,878
2087,dagisler,16
2088,Spatz16969709,195
2089,skerhutt,50
2090,Hanskle45024406,11
2091,Energielix,729
2092,Ostseeolaf,2117
2093,oli29515993,559
2094,FellerAg,434
2095,herzbruch1,1012
2096,ThomasKleinOS,294
2097,MarkusRidderbu7,1668
2098,MiLickert,95
2099,BergerBergerie,199
2100,Braun13S,22
2101,Thomas_Bareiss,13941
2102,Balzer82,649
2103,Buergerwerke,2155
2104,Thewenth,541
2105,Freadward1,348
2106,ABSI2021digital,75
2107,Frederi04925689,220
2108,NicoleLeopold2,181
2109,peterpjbastian,34
2110,NightRalph,1211
2111,hagenlaw_,1421
2112,Medien_News,1008
2113,raschnzz,3381
2114,nergie_de,1148
2115,tileja,106
2116,tuevnord,6232
2117,jochenknecht,1061
2118,pahlst,10
2119,christian__runs,308
2120,Constanze_Wolff,2431
2121,NZZde,7484
2122,swissbusiness,87938
2123,SchneiderSwiss,974
2124,skyr912,17
2125,firmenauto,542
2126,snitchnicht,253
2127,ette_tv,24
2128,FrauSuutje,286
2129,ClausDrennig,130
2130,RL_Institut,1170
2131,MittelstandZGV,1433
2132,daniel_rieger,919
2133,127_0_0_1,32
2134,das_Menschy,2210
2135,consentec_de,143
2136,Stephan9015,305
2137,windkraftblog,2525
2138,maurerchr,1812
2139,BauenBewegen,1119
2140,tomvomdon,13
2141,stephanmelone,22
2142,AndreasWeigl_de,11
2143,DiedrichLeander,223
2144,energiepirat,52
2145,ReneHesse,3107
2146,konradvogeler,3
2147,meyerkerst,369
2148,Tungdil1981,78
2149,Deutschland_BRD,1997
2150,GoetzBorchert,817
2151,AndraczekMartin,3
2152,TheBrainThera,294
2153,EnFreKo,144
2154,derflo000,44
2155,Zeigmirdw,47
2156,kungler,7414
2157,zukunftmobil,14925
2158,DLR_Verkehr,2999
2159,EhmkeJOE,190
2160,Knobelsdorff,1895
2161,drezzoni,165
2162,bit_ou,246
2163,SteffenBilger,5520
2164,sleepless_jones,7307
2165,joern2015,4994
2166,Aceofdi64735762,981
2167,realMrImp,8
2168,Napoforfreedom,564
2169,NSeegoon,30
2170,Drblancow,1
2171,tier_vaul,11
2172,FrauBundeskatz,24
2173,zomtecos,71
2174,Leh40042992,267
2175,JanHamisch,351
2176,StadtwerkeBonn,3665
2177,VoigtLokalKlick,163
2178,MRH2594,65
2179,InnolabM4,136
2180,EricGail,22
2181,rotrunner_ber,3065
2182,tompeschke,104
2183,boeroer,51
2184,sbrinkmann,1177
2185,InhabitantEarth,9
2186,KaiMargardt,103
2187,iSammy78,220
2188,Tomtom217B,132
2189,asraelvudogel,249
2190,der_simon,546
2191,Bernd30528902,2
2192,electric_carfan,202
2193,frankfeil,6607
2194,HBFrie,0
2195,mzehetm,322
2196,CEggenreiter,424
2197,LazyPears,137
2198,SanktUnterholz,176
2199,SvenWitt1,241
2200,THOMichaelAS,10
2201,ENQT_IoT,7
2202,mr_wnd,25
2203,Dr_Kay_K,69
2204,peter_simone,38161
2205,Duisburger1997,358
2206,ChristianJog,103
2207,jens_original,28
2208,HaroEnergie,161
2209,MikeKling9,27
2210,_smartcity_,1922
2211,The_K_Theo,1
2212,CMilankovic,653
2213,Hajoax,31
2214,falschparkenLE,395
2215,KVB_Info,6245
2216,DVBAG,16990
2217,Krumson,73
2218,mikirede,117
2219,loungebereich,1021
2220,JochumMichal,98
2221,Sergej_Ivanov,544
2222,diegutebutter,2132
2223,dauensteiner,51
2224,TobiasEnder,66
2225,MarcPfister7,132
2226,BayernInnovativ,1666
2227,tagesschau,3573708
2228,DUEREN_NEWS,529
2229,Cubitus,141
2230,chaoslin,670
2231,jnbhlr,305
2232,thepumpapp,527
2233,pikadad0815,341
2234,energate_at,545
2235,ThomasLiesener,660
2236,vanadiumoxid,173
2237,Lbarretogomez,372
2238,k3vk4,1513
2239,MuellerChemnitz,2954
2240,toddgotlost,2836
2241,vigeliensch,94
2242,acurus,344
2243,einfallstoll,378
2244,thomas1nitschke,274
2245,fernossi1,115
2246,Touni,765
2247,Pyrolim,1165
2248,j_hkrueger,449
2249,KillerSteff,583
2250,omnibusrevue,725
2251,IBCSOLAR,3467
2252,bfp_fuhrpark,543
2253,Susanne0010,60
