,video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id,valid
76,NGKNWNj7RAg,Der E-Wolf #759 - Keine Verbrenner mehr in Berlin?,2020-12-11T05:30:00Z,UCUh8zvuZWNoIur4Cv-3fUzw,197,29.0,11,0,0,comment threshold
77,hb5Vm01Y2f0,Tesla Model 3: Das weltweit meistverkaufte Elektroauto,2020-12-11T10:03:58Z,UCvKSljIz5MuYz0J7GnpvPHQ,59504,245.0,88,0,0,valid
78,2sav2xFaN04,"VW ID.4 - jetzt aber richtig! Lifehacks, Reichweite, Ladespeed, Autopilot-Fail, Software, Kampfpreis",2020-12-11T11:59:01Z,UCgmB8S3f8-9dR8alVUZuZxQ,140752,5686.0,1073,0,0,valid
79,Xgl43YvdB1g,Elektroautos für Einsteiger 3 – Wie lädt man ein Elektroauto?,2020-12-11T09:06:53Z,UCcyu28yuLowGS_ckohZ7nkQ,1677,95.0,15,0,0,comment threshold
80,lZO_qClGfkw,"Opel Mokka-e 2022 schon ausverkauft, der Erfolg des kleinen SUV Tagesthema Elektromobilität Nr.224",2020-12-11T16:00:29Z,UCHuXYLIv70fPKK9c60TwLQw,2436,41.0,11,0,0,comment threshold
81,bz0U0hTHzHY,VW ID.4 - Einer für Alles! - Testfahrt / Reichweite / Ladekurve,2020-12-11T12:00:27Z,UCBc0Mghy-6jhMXs3T7DluMg,135663,1790.0,577,0,0,valid
82,8WrRHHvy8Z8,Börsenpunk: Tesla - Fusionspartner gesucht! VW oder Daimler? ElringKlinger neuer Wasserstoffplayer?,2020-12-11T14:48:12Z,UC62IIFhchBWQxLPSyUatD-A,29943,451.0,102,0,0,Topic
83,ngSk1JawD64,Das Elektroauto zerstören die Umwelt?,2020-12-11T17:02:28Z,UCjI-AAeydw_6l2YWK_5hMPg,2328,303.0,67,0,0,valid
84,ADkEfs8Sq-c,DER KANAL WIRD AUFGELÖST  - EINE ÄRA GEHT ZU ENDE | EFIEBER,2020-12-11T17:00:49Z,UC7yTmxTaRki-3qVGF14Tchw,1266,85.0,18,0,0,comment threshold
85,-ldu7zMc8SM,"VW ID 3, Was kann er? Anfahren im Schnee? Wie lädt er? - Testdrive [Deutsch 4K] | Vision E Drive #49",2020-12-11T17:00:00Z,UCDMd4FzBxxKD5yAeeLStU6A,4965,110.0,60,0,0,valid
