,video_id,job,id
826,nAIhCiicf0Q,0,0
827,SC1eHBFPUrY,0,0
828,WGFGG473XIY,0,0
829,y7vu0CjeIFo,0,0
830,0UNaF8X8sHc,0,0
831,zTpXCLRYHUs,0,0
832,lTbzhZvDqZE,0,0
833,xHdiHDX-MBc,0,0
835,jgYkr9wsL80,0,0
836,yedvO92wkTg,0,0
837,C78bUKKPH1g,0,0
838,N4tng-MvLXs,0,0
839,4pX4DcHFSig,0,0
841,LN7vbrIocv0,0,0
842,71Et0Poiiew,0,0
843,nwVEqklLDZI,0,0
844,y85AIFTfdCk,0,0
845,r06tM-4K0wI,0,0
846,yRXpQYAQcMk,0,0
848,bw81ndMk5Nk,0,0
849,xf8o5-cN8Ao,0,0
850,wCmbctbYC-g,0,0
851,KFWm_q9tTBE,0,0
852,uI8ScfuCey8,0,0
853,C8UiUsqjtvU,0,0
854,Z2fE6GURT3E,0,0
855,T8w_O_8mb9o,0,0
856,w_dXyVxtfHc,0,0
857,0vlDyqLcgfs,0,0
858,7TwoPhcTfyQ,0,0
859,wYcsxqcdugc,0,0
860,hLdDB_BFxIM,0,0
861,wSk0EajQfF8,0,0
862,0qhQB75hWFc,0,0
864,AHHkUBqmaOg,0,0
865,S9viruqAz-8,0,0
866,swiW69vpjqc,0,0
867,bXljDuouVds,0,0
868,JdoRbCwFpyQ,0,0
869,h8eR6znR_sg,0,0
870,5Hks_Lai2-g,0,0
871,xFmR3KUOPaI,0,0
873,BkQ-w80qdpc,0,0
874,c9EgiXRD2Pg,0,0
875,qKlPhy1fLvo,0,0
876,MJDrNy0T4B0,0,0
877,QlxdbF147Z4,0,0
878,gHMy09bLzak,0,0
879,3bfVO0Bg6Hk,0,0
880,oAJfOfCuQeA,0,0
881,66FXcB7r-DU,0,0
882,YKvd-t2EsDQ,0,0
884,H6wDm6eal-g,0,0
885,wyF5GXBPfKE,0,0
886,MZNdLmQwGBo,0,0
887,qz-B0FtdBMo,0,0
888,ZzURzpNLJNs,0,0
889,Ema7mR85pn4,0,0
890,MTDoVxtDJ-A,0,0
892,G1loOlSFn0M,0,0
893,TrZPsONLYv4,0,0
894,q8SrVtMLBQY,0,0
895,0wUn1BcEBF8,0,0
896,asX_gM0q9c4,0,0
897,1hNw0A6nkQM,0,0
898,xYP9n5h3Acc,0,0
899,Scbg0ABHd2g,0,0
901,W2Isi9IWVvE,0,0
902,-FalL_vKrBY,0,0
903,yWBqgyS221I,0,0
