video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
p4U995C3yj4,ID.3| Bundestrainer Joachim Löw startet Vorserienproduktion und bekommt seinen neuen ID.3,2020-09-25T08:37:52Z,UCbE2lw8ofsV3TOFeQ8Vcwyw,914,16,2,0,0
KHBWag8sZXQ,DE | Bosch setzt sich für die Verwendung von eFuels ein: Interview mit Ansgar Christ,2020-09-25T14:23:39Z,UC5PK4aUlSYMfnEjig_fdGsg,60542,183,24,0,0
Jmumy9JC_aQ,"nextnews: Tesla Battery Day in 4 Minuten, ID4 News, Verbrenner Verbote, EnBW Blockiergebühren, MKBHD",2020-09-25T15:59:30Z,UCgmB8S3f8-9dR8alVUZuZxQ,69671,3289,643,0,0
EcXeQ5flVcE,DE | Bosch Dieseltechnologie: Interview mit Michael Krüger,2020-09-25T14:23:46Z,UC5PK4aUlSYMfnEjig_fdGsg,53341,28,1,0,0
OHlZoFskCPQ,DE | Bosch Hybridtechnologie: Interview mit Nicolai Wacker,2020-09-25T14:23:12Z,UC5PK4aUlSYMfnEjig_fdGsg,69907,9,1,0,0
IWBmkrZUtuU,DE | Bosch optimierter Benzinantrieb: Interview mit Heiko Weller,2020-09-25T14:23:06Z,UC5PK4aUlSYMfnEjig_fdGsg,62820,13,1,0,0
Q7yiIngkEmQ,E-Cannonball Talk im ID.3 - Theorie am Vorabend mit Stefan Schwunk,2020-09-25T20:06:03Z,UCaCaZ-vKtnMG2_FKmEePChQ,4792,265,16,0,0
I8HZnP18wC4,E-Cannonball 2020 Live Ove Kröger,2020-09-25T15:27:16Z,UCSzR9ZpI6WwfB7Mtp_lKkvg,9674,490,35,0,0
Ykr5KkRsILc,"Hyundai Spezialtarif mit EnBW, wie richte ich es ein? - Tutorial [Deutsch] | Vision E Drive #26",2020-09-25T16:00:08Z,UCDMd4FzBxxKD5yAeeLStU6A,6095,173,62,0,0
wWQVC_z0Wwc,"SXT-TITO ⚡ Wettrennen gegen Xiaomi Pro 2 ⚡ Review & Test, E-Scooter Tutorial, kein Ninebot Max G30",2020-09-25T16:30:12Z,UC3yeO-6AM65HYwLMN0ST7ZQ,11647,298,46,0,0
-gubLbR23DE,Dreher Erlebnishof: PHOTOVOLTAIK+BIOGAS+BHKW! Nachhaltige Energie für Elektromobilität 😎,2020-09-26T06:28:55Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,2516,230,49,0,0
lV-WhBZKp1c,Neuer VW e-Golf - Heizungsverbrauch (ohne Wärmepumpe),2020-09-26T17:10:38Z,UC7uzeZzsjUvhpjX1cN4L5ig,3225,58,32,0,0
zXvNi8GMlnA,Reicht eine Steckdose 230 Volt für ein E.Auto aus?,2020-09-26T12:00:12Z,UCdshQendBd3kmulG0hlDzDA,8690,221,39,0,0
BbFOmw_Zo2Q,#EEGehtsnoch 2020: Gut oder schlecht? Lasst uns die Energiewende retten!!,2020-09-26T06:22:11Z,UCjuUo23G7j4gzl2sHGIjZCw,2081,154,93,0,0
nrbJnoCmgWU,"Ninebot E22D ⚡ GÜNSTIG & GUT ⚡ UNBOXING, Test, Anleitung, kein Ninebot, Segway,  E25D, E45D, G30D",2020-09-26T13:49:43Z,UC3yeO-6AM65HYwLMN0ST7ZQ,35758,582,84,0,0
-NobPayZjW8,E-Autos werden keinen Erfolg haben! (Reaktion auf Winfried Kretschmann),2020-09-27T05:18:03Z,UCDS-Tyb0xeaVPlx7pmdI4Gg,1883,58,98,0,0
ntQsoMrD9ug,Tesla Neuigkeiten vom 27.09.2020 Tagesthema Elektromobilität Nr.150,2020-09-27T15:00:10Z,UCHuXYLIv70fPKK9c60TwLQw,389,28,10,0,0
nk0MewZx5bw,Tesla Model 3 KOSTENLOS laden am EnBW Hypercharger München?!,2020-09-27T12:58:12Z,UCu967n3XB4d03r8_YuOvCIQ,2078,39,10,0,0
8g23b6a4jfk,Führerscheinfreie Mobilität - Mit 4 Rädern und Dach überm Kopf so gehts - GAMMA Fahrzeuge,2020-09-27T06:01:04Z,UCJXnkzTCG4MR0zYpzgQZ0Sw,18173,373,66,0,0
PzLdYwPgXNg,VERBOT von VERBRENNERN - Die Fahrpläne der Länder,2020-09-27T18:45:36Z,UCaCaZ-vKtnMG2_FKmEePChQ,6115,342,92,0,0
RlQmi3_s5dw,AKTE Allego -  Der Elektroauto Wahnsinn Geht Weiter,2020-09-27T12:47:48Z,UCiZnK4X73okItJqaCs2YDOQ,73326,3134,736,0,0
elZOC6To8sI,Heizung oder Klimaanlage beim Laden im Renault ZOE 2020 R110 ZE 50 ? Geht das?,2020-09-27T10:07:51Z,UCyw3E91jaNVEPqirEyhMRRw,7080,119,119,0,0
