video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
WqQHlCn3aEE,Ohne Ladesäule mit dem VW Elektro-Käfer an die Ostsee - Elektroauto Challenge,2021-06-12T07:00:08Z,UCBc0Mghy-6jhMXs3T7DluMg,6360,404,42,0,0
av5kKLLHOFo,Chaos bei VW und Autonomes Fahren für 7 Euro die STD Tagesthema Elektromobilität Nr.387,2021-06-13T15:00:03Z,UCHuXYLIv70fPKK9c60TwLQw,231,15,7,0,0
hEfdnmlvgEw,"WORX Mähroboter, 3 Jahre und meine Erfahrung, wie geht es den Akku, Reparatur, Support",2021-06-13T16:00:19Z,UCdshQendBd3kmulG0hlDzDA,8697,239,30,0,0
-brS8_cjMlU,VW ID.3 | Volkswagen´s Eintritt in die Elektromobilität,2021-06-14T23:08:42Z,UCW2WJtnBYrBum6hhh-mAvmQ,576,17,2,0,0
LMDVs5hLguA,VW ID.4 Test mit WOHNWAGEN & Praxisreichweite | Funktioniert CAMPING mit E-Auto?,2021-06-14T16:30:04Z,UClWRgl85-pp0ks6u5vFP9HQ,101013,1450,751,0,0
PZR-B2Wi_2I,Podiumsdiskussion III: Mobilitätskonzepte der Zukunft | Woche der Umwelt 2021,2021-06-14T12:18:14Z,UCeri2p3Y0W7duU5YPANWGEg,1011,19,3,0,0
qaG7G-gtLhA,Model 3 Perf. kriegt neue Farbe - Ankündigung - #endlichmontag [Deutsch 4K] | Vision E Drive #107,2021-06-14T16:00:19Z,UCDMd4FzBxxKD5yAeeLStU6A,1103,83,19,0,0
qtPhLgW-Ibk,"Robert Halver (Baader Bank): ""Tesla als Spekulationsobjekt - deutsche Autobauer haben mehr Substanz""",2021-06-15T05:00:14Z,UC234wdhgU4NVDqYBRkkVkfQ,2860,100,16,0,0
2KrzRwsD87Q,Mieter klagt um Wallbox | Vermieter möchte keine Ladeeinrichtung für Elektroautos,2021-06-15T14:46:39Z,UCaCaZ-vKtnMG2_FKmEePChQ,6048,495,180,0,0
rzIGsiB4CXs,5 x Allego Triplecharger im ID.3 getestet. Horror für Elektroautos oder nicht?,2021-06-15T18:24:54Z,UCVUBc0WF5X-w3T8s6Wyx-jw,5596,498,177,0,0
uRIs_f4V9_A,VW ID.3 Abholung: 50% der Neuwagen MANGELHAFT!,2021-06-15T15:59:07Z,UCgmB8S3f8-9dR8alVUZuZxQ,150497,5686,1529,0,0
srhTRO9iFaQ,Der neue EQA bei Bald,2021-06-15T10:11:40Z,UCxlKz4m1zcFcLsoYgfcV_yw,6902,27,1,0,0
XYzbP6LLHjw,DE | Bosch Elektrifizierungslösungen für Personenkraftwagen,2021-06-16T10:00:10Z,UC5PK4aUlSYMfnEjig_fdGsg,556,13,2,0,0
VR3Cyn-tN9k,Alternative Treibstoffe fürs Auto: Probefahrt mit einer Brennstoffzelle,2021-06-16T17:00:12Z,UCnFrQ2IXQlW6sFPe4ys09rQ,428,3,1,0,0
jI6vL2RkTpE,5 Gründe für und gegen den IONIQ 5 | KURZ und KNAPP | Hoffnungsträger oder Hype,2021-06-16T14:36:57Z,UCaCaZ-vKtnMG2_FKmEePChQ,40274,1933,379,0,0
vZii7mlIR-s,Tesla Model 3 Rost Problem? - Unbedingt Vorsorge betreiben!,2021-06-16T15:00:35Z,UChjA0Vy8gClgOU9W1ttvt8w,35153,1782,244,0,0
SZAw-RUv8KU,"eMobility update: Nur noch Verbrenner für VW-Manager, E-Lkw Produktion in Brasilien, Mercedes-Benz",2021-06-16T10:00:10Z,UC_vO01sSD25a73DhoaxtZTw,8564,480,51,0,0
